8.29999999999999	0	8.29999999999999	7.90872668960909E-7	
8.39999999999999	1.24632622156482E-7	8.39999999999999	1.97291059994108E-7	
8.49999999999999	0	8.49999999999999	9.16754491442875E-6	
8.59999999999999	1.255640256228E-17	8.59999999999999	1.587216037287E-6	
8.69999999999999	1.58571801269144E-7	8.69999999999999	2.27661248094606E-6	
8.79999999999998	2.69667167096368E-8	8.79999999999998	4.07032150912933E-6	
8.89999999999998	2.65465986744671E-21	8.89999999999998	6.60779706595107E-7	
8.99999999999998	6.25837224654183E-7	8.99999999999998	2.41767078540675E-6	
9.09999999999998	0	9.09999999999998	2.23001230918862E-6	
9.19999999999998	0	9.19999999999998	1.39128969107958E-7	
9.29999999999998	0	9.29999999999998	5.79090719469615E-7	
9.39999999999998	1.31692319025426E-6	9.39999999999998	1.66033325903812E-6	
9.49999999999998	2.08124106842695E-9	9.49999999999998	1.34606629037657E-6	
9.59999999999998	3.78097042128828E-9	9.59999999999998	4.5093369182147E-7	
9.69999999999998	0	9.69999999999998	2.07317546989773E-6	
9.79999999999998	0	9.79999999999998	7.05821744755809E-9	
9.89999999999998	8.97673701829908E-6	9.89999999999998	8.52940276114225E-6	
